"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"35881","1","China-Venezuela Joint Fund Provides 800 million USD for Tinaco-Anaco Railway [Linked to #37950]","","start-actual","","end-actual","China","CHN","Venezuela","VEN","210","Transport and Storage","Pipeline/identification"," "," ","0.0","0.0"
"37537","1","Support for CVG Bauxilum Operations [Linked to #37330 and #37503]","","start-actual","","end-actual","China","CHN","Venezuela","VEN","320","Industry, Mining, Construction","Pipeline/identification"," "," ","0.0","0.0"
"37519","1","Support to Aluminum, Iron, and Steel Companies [Linked to #37330]","","start-actual","","end-actual","China","CHN","Venezuela","VEN","320","Industry, Mining, Construction","Pipeline/identification"," "," ","0.0","0.0"
"37442","1","ZTE and Venezuela's Movilnet establish joint venture for cell phone factory in Falcon state for 19.5 million USD [Linked to #35985 and #37330]","","start-actual","","end-actual","China","CHN","Venezuela","VEN","220","Communications","Pipeline/identification"," "," ","0.0","0.0"
"37808","1","Tranche A $20 bln Loan for Infrastructure Projects, RMB denominated [Linked to #37804]","","start-actual","","end-actual","China","CHN","Venezuela","VEN","998","Unallocated / Unspecified","Pipeline/identification"," "," ","0.0","0.0"
"37804","1","$20 bln Loan for Infrastructure Projects, dollar denominated [Linked to #37808]","","start-actual","","end-actual","China","CHN","Venezuela","VEN","998","Unallocated / Unspecified","Pipeline/identification"," "," ","0.0","0.0"
"37809","1","China will provide the first $4 Billions long-term loan to Venezuela","","start-actual","","end-actual","China","CHN","Venezuela","VEN","430","Other","Pipeline/identification","2010","2010","3718705194.0","0.0"
"37826","1","Asphalt MOU between CRBC and PDVSA [Linked to #37330]","","start-actual","","end-actual","China","CHN","Venezuela","VEN","210","Transport and Storage","Pipeline/identification"," "," ","0.0","0.0"
"37838","1","Fondo Estrategico Pesado de Financiamiento Tranche A - Renewal [Linked to #35985]","","start-actual","","end-actual","China","CHN","Venezuela","VEN","998","Unallocated / Unspecified","Pipeline/identification","2011","2011","3315801646.0","0.0"
"38379","1","Construction of Musical Instruments Assembly Plant","","start-actual","","end-actual","China","CHN","Venezuela","VEN","110","Education","Pipeline/identification"," "," ","0.0","0.0"
"34188","1","US$10.9 million in grant to upgrade Vietnam fertilizer plant (Linked to Project ID#34187)","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","320","Industry, Mining, Construction","Completion","2000","2000","18499979.43","0.0"
"34187","1","US$21.3 million in interest-free loan to upgrade Vietnam fertilizer plant (Linked to Project ID#34188)","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","320","Industry, Mining, Construction","Completion","2000","2000","36151335.95","0.0"
"34203","1","China donates US$20 000 in emergency cash aid for Vietnamese flood victims","2001-09-25","start-actual","2001-10-25","end-actual","China","CHN","Viet Nam","VNM","700","Humanitarian Aid (Including Reconstruction and Recovery)","Completion","2000","2001","33944.91639","0.0"
"39147","1","China donates US$50,000 in emergency cash aid for Vietnamese flood victims (Linked to Project ID#34203)","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","700","Humanitarian Aid (Including Reconstruction and Recovery)","Completion","2000","2000","84862.29097","0.0"
"34207","1","US$21.4 million in grant for expansion of Thai Nguyen Steel Company(Linked to Project ID#34188 and ID#34187)","","start-actual","2001-11-21","end-actual","China","CHN","Viet Nam","VNM","320","Industry, Mining, Construction","Completion","2000","2001","36321060.54","0.0"
"34268","1","China Red Cross Society donates $30,000 to Vietnam flood victims","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","700","Humanitarian Aid (Including Reconstruction and Recovery)","Completion","2001","2001","49884.47384","0.0"
"34328","1","EXIMbank loans US$85.5 million for Cao Ngan thermal plant","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","230","Energy Generation and Supply","Completion","2002","2002","141343123.9","0.0"
"34331","1","China pledges to provide textbooks and teaching equipment to Vietnam (linked to Project ID #34330)","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","110","Education","Completion"," "," ","0.0","0.0"
"34332","1","20 million yuan in grant for Vietnamese officials to study socioeconomic development","2002-05-13","start-actual","","end-actual","China","CHN","Viet Nam","VNM","150","Government and Civil Society","Pipeline/identification","2002","2002","3994549.815","0.0"
"34330","1","China increases number of scholarships available to Vietnamese students (Linked to Project ID#34331)","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","110","Education","Pipeline/identification"," "," ","0.0","0.0"
"34474","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0"
"34727","1","EXIMbank loans US$40.5 million for the Sin Quyen Copper Mine in Lao Cai","2006-04-18","start-actual","","end-actual","China","CHN","Viet Nam","VNM","320","Industry, Mining, Construction","Completion","2003","2006","65248647.89","0.0"
"34475","1","China to finance construction of Vietnam-China Friendship Palace","2013-10-10","start-actual","","end-actual","China","CHN","Viet Nam","VNM","430","Other","Implementation","2003","2013","29196639.88","0.0"
"34587","1","All-China Women's Federation donates office equipment to Vietnam Women's Union","","start-actual","2004-04-22","end-actual","China","CHN","Viet Nam","VNM","920","Support to Non-governmental Organizations (NGOs) and Government Organizations","Completion","2004","2004","30137.30041","0.0"
"34481","1","China donates US$100 000 in emergency aid to Vietnam for bird flu (link to project ID:#34482)","","start-actual","2004-02-10","end-actual","China","CHN","Viet Nam","VNM","120","Health","Completion","2004","2004","150686.502","0.0"
"34482","1","China provides supplies to Vietnam to battle bird flu (linked to project ID:#34481)","","start-actual","2004-02-24","end-actual","China","CHN","Viet Nam","VNM","120","Health","Completion","2004","2004","36411.77433","0.0"
"34478","1","EXIMbank loans US$250 million for Ninh Binh Nitrogenous fertilizer plant","2008-05-10","start-actual","2012-03-30","end-actual","China","CHN","Viet Nam","VNM","320","Industry, Mining, Construction","Completion","2004","2012","376716255.1","0.0"
"34480","1","YMIEC loans US$99.8 million for expansion of Dung Quat Shipyard","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Completion","2004","2004","150385129.0","0.0"
"34613","1","60 million Yuan in non-refundable aid for Ho Chi Minh National Political Institute","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","150","Government and Civil Society","Completion","2005","2005","10510496.01","0.0"
"34897","1","Chinese government donates 1.5 million in Chinese Yuan to Vietnam to battle bird flu ","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","120","Health","Completion","2005","2005","262762.4002","0.0"
"34616","1","Chinese loan for Cat Linh--Ha Dong light rail","2011-10-10","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2011","2011","0.0","0.0"
"34663","1","US$32 million in non-refundable aid for expansion of Ha Bac Nitrogenous Fertiliser Plant","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","320","Industry, Mining, Construction","Implementation","2005","2005","45934044.05","0.0"
"34895","1","China to grant 130 scholarships to Vietnamese students annually","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","110","Education","Pipeline/identification"," "," ","0.0","0.0"
"35495","1","China to train 6 Vietnamese diplomats","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","150","Government and Civil Society","Pipeline/identification"," "," ","0.0","0.0"
"34896","1","Vietnam sent 40 officials to China to join training courses ( link to project ID:#34895)","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","150","Government and Civil Society","Pipeline/identification"," "," ","0.0","0.0"
"38929","1","China lends help for search and rescue efforts for Vietnamese fishermen","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","700","Humanitarian Aid (Including Reconstruction and Recovery)","Completion"," "," ","0.0","0.0"
"38926","1","Chinese Ministry donates computers to Vietnamese Ministry","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","150","Government and Civil Society","Completion"," "," ","0.0","0.0"
"34676","1","EXIMbank loans US$225 million for Construction of Cam Pha Thermal Power Plant","2006-04-15","start-actual","2011-09-15","end-actual","China","CHN","Viet Nam","VNM","230","Energy Generation and Supply","Completion","2006","2011","302805128.5","0.0"
"34683","1","China provides VND975 billion loan to Vietnam to upgrade signal and information systems from Vinh City to Ho Chi Minh City","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation"," "," ","0.0","0.0"
"34682","1","50 million Yuan in grant for personnel training","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","110","Education","Pipeline/identification","2006","2006","8439273.717","0.0"
"35132","1","Chinese doctors provide cataract surgery for patients in Vietnam ","2009-11-14","start-actual","2009-11-17","end-actual","China","CHN","Viet Nam","VNM","120","Health","Completion","2009","2009","0.0","0.0"
"38383","1","EXIMbank loans US$178.5 million for phase 2 of power plant project in Uong Bi","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","230","Energy Generation and Supply","Completion","2009","2009","178500000.0","0.0"
"34646","1","US$300 million in soft loan","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","998","Unallocated / Unspecified","Pipeline/identification","2009","2009","300000000.0","0.0"
"35233","1","Chinese Embassy granted $10,000 as relief aid to flood victims","","start-actual","2010-10-08","end-actual","China","CHN","Viet Nam","VNM","700","Humanitarian Aid (Including Reconstruction and Recovery)","Completion","2010","2010","9296.762985","0.0"
"35234","1","Chinese Red Cross donated $50,000 for the flood victims in Vietnam","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","700","Humanitarian Aid (Including Reconstruction and Recovery)","Completion","2010","2010","46483.81493","0.0"
"35226","1","Chinese embassy aids Vietnam 90 million VND for AO/dioxin victims","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","120","Health","Completion"," "," ","0.0","0.0"
"35236","1","Eximbank loans US$300 million for Vinh Tan 2 Power Plant ","2010-08-08","start-actual","","end-actual","China","CHN","Viet Nam","VNM","230","Energy Generation and Supply","Implementation","2010","2010","278902889.6","0.0"
"35268","1","China Development Bank loans US$200 million for projects","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","240","Banking and Financial Services","Completion","2011","2011","165790082.3","0.0"
"35271","1","China's Red Cross donated $30,000 to Vietnam's Red Cross Association","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","700","Humanitarian Aid (Including Reconstruction and Recovery)","Completion","2011","2011","24868.51234","0.0"
"38364","1","Chinese Development Bank loans for housing projects for low-income people","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","160","Other Social Infrastructure and Services","Completion","2011","2011","1243425617.0","0.0"
